0	สภาวิทย์	NN	NPRP	B_CLS	B_SENT	N	-
439	_	PU	NCMN	I_CLS	I_SENT	N	-
440	จำเป็น	AX	VSTA	I_CLS	I_SENT	N	-
441	ต้อง	AX	XVMM	I_CLS	I_SENT	N	-
442	ทำ	VV	VACT	I_CLS	I_SENT	N	-
443	วิจัย	VV	VACT	E_CLS	I_SENT	N	-
444	เพื่อ	CC	JSBR	B_CLS	I_SENT	Contingency.Purpose.Arg2-As-Goal	-
445	ให้	CC	VACT	I_CLS	I_SENT	N	-
446	ได้	VV	VSTA	I_CLS	I_SENT	N	-
447	ข้อมูล	NN	NCMN	E_CLS	I_SENT	N	-
448	ที่	CC	PREL	B_CLS	I_SENT	N	-
449	ชัดเจน	VV	VATT	E_CLS	I_SENT	N	-
450	และ	CC	JCRG	B_CLS	I_SENT	N	-
451	ถูกต้อง	VV	VATT	E_CLS	I_SENT	N	-

452	นอกจาก	CC	JSBR	B_CLS	B_SENT	Expansion.Conjunction	-
453	การ	FX	FIXN	I_CLS	I_SENT	N	-
454	ทำ	VV	VACT	I_CLS	I_SENT	N	-
455	วิจัย	VV	VACT	E_CLS	I_SENT	N	-
456	เพื่อ	CC	JSBR	B_CLS	I_SENT	N	-
457	ให้	CC	VACT	I_CLS	I_SENT	N	-
458	ได้	VV	VSTA	I_CLS	I_SENT	N	-
459	ข้อมูล	NN	NCMN	I_CLS	I_SENT	N	-
460	ตาม	VV	RPRE	I_CLS	I_SENT	N	-
461	ต้องการ	VV	VACT	I_CLS	I_SENT	N	-
462	_	PU	NCMN	I_CLS	I_SENT	N	-
463	แล้ว	AX	XVAE	I_CLS	I_SENT	N	-
464	_	PU	NCMN	I_CLS	I_SENT	N	-
465	ใน	PS	RPRE	I_CLS	I_SENT	N	-
466	เร็ว	VV	NCMN	I_CLS	I_SENT	N	-
467	ๆ	PU	NCMN	I_CLS	I_SENT	N	-
468	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
469	จะ	AX	XVBM	I_CLS	I_SENT	N	-
470	ตั้ง	VV	VACT	I_CLS	I_SENT	N	-
471	คณะ	NN	NCMN	I_CLS	I_SENT	N	-
472	อนุกรรมการ	NN	NCMN	I_CLS	I_SENT	N	-
473	_	PU	NCMN	I_CLS	I_SENT	N	-
474	ประกอบ	VV	VSTA	I_CLS	I_SENT	N	-
475	ด้วย	PS	RPRE	I_CLS	I_SENT	N	-
476	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
477	แทน	VV	VSTA	I_CLS	I_SENT	N	-
478	_	PU	NCMN	I_CLS	I_SENT	N	-
479	ก.พ.	NN	NCMN	I_CLS	I_SENT	N	-
480	_	PU	NCMN	I_CLS	I_SENT	N	-
481	สำนัก	NN	NCMN	I_CLS	I_SENT	N	-
482	งบประมาณ	NN	NCMN	I_CLS	I_SENT	N	-
483	_	PU	NCMN	I_CLS	I_SENT	N	-
484	สถาบัน	NN	NCMN	I_CLS	I_SENT	N	-
485	การ	FX	FIXN	I_CLS	I_SENT	N	-
486	ศึกษา	VV	VACT	E_CLS	I_SENT	N	-
487	_	PU	NCMN	O	I_SENT	N	-
488	และ	CC	JCRG	B_CLS	I_SENT	N	-
489	ภาค	NN	NCMN	I_CLS	I_SENT	N	-
490	ส่วน	NN	NCMN	I_CLS	I_SENT	N	-
491	ต่าง	AJ	PDMN	I_CLS	I_SENT	N	-
492	ๆ	PU	PUNC	I_CLS	I_SENT	N	-
493	พิจารณา	VV	VACT	I_CLS	I_SENT	N	-
494	ผลักดัน	VV	NCMN	I_CLS	I_SENT	N	-
495	เรื่อง	NN	NCMN	I_CLS	I_SENT	N	-
496	_	PU	NCMN	I_CLS	I_SENT	N	-
497	"	PU	PUNC	I_CLS	I_SENT	N	-
498	ค่า	NN	NCMN	I_CLS	I_SENT	N	-
499	ตอบแทน	VV	NCMN	I_CLS	I_SENT	N	-
500	"	PU	PUNC	E_CLS	I_SENT	N	-
501	_	PU	NCMN	O	I_SENT	N	-
502	ให้	CC	JSBR	B_CLS	I_SENT	N	-
503	นัก	FX	NCMN	I_CLS	I_SENT	N	-
504	วิทยาศาสตร์	NN	NCMN	I_CLS	I_SENT	N	-
505	ใน	PS	RPRE	I_CLS	I_SENT	N	-
506	สาขา	NN	NCMN	I_CLS	I_SENT	N	-
507	ควบคุม	VV	VACT	I_CLS	I_SENT	N	-
508	พิเศษ	VV	ADVN	I_CLS	I_SENT	N	-
509	_	PU	NCMN	I_CLS	I_SENT	N	-
510	ถือ	VV	VSTA	I_CLS	I_SENT	N	-
511	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
512	ภารกิจ	NN	NCMN	E_CLS	I_SENT	N	-
513	ที่	CC	PREL	B_CLS	I_SENT	N	-
514	สภา	NN	NCMN	I_CLS	I_SENT	N	-
515	วิชาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
516	ฯ	PU	PUNC	I_CLS	I_SENT	N	-
517	ต้องการ	VV	VACT	I_CLS	I_SENT	N	-
518	ผลักดัน	VV	NCMN	E_CLS	I_SENT	N	-

519	คุณหญิง	NN	NCMN	B_CLS	B_SENT	N	-
520	กัลยา	NN	NCMN	I_CLS	I_SENT	N	-
521	_	PU	NCMN	I_CLS	I_SENT	N	-
522	โสภณพนิช	NN	NCMN	I_CLS	I_SENT	N	-
523	_	PU	NCMN	I_CLS	I_SENT	N	-
524	รัฐมนตรี	NN	NCMN	I_CLS	I_SENT	N	-
525	ว่าการ	VV	NCMN	I_CLS	I_SENT	N	-
526	กระทรวง	NN	NCMN	I_CLS	I_SENT	N	-
527	วิทยาศาสตร์	NN	NCMN	I_CLS	I_SENT	N	-
528	และ	CC	JCRG	I_CLS	I_SENT	N	-
529	เทคโนโลยี	NN	NCMN	I_CLS	I_SENT	N	-
530	_	PU	NCMN	I_CLS	I_SENT	N	-
531	และ	CC	JCRG	I_CLS	I_SENT	N	-
532	สภา	NN	NCMN	I_CLS	I_SENT	N	-
533	นายก	NN	NCMN	I_CLS	I_SENT	N	-
534	พิเศษ	VV	VATT	I_CLS	I_SENT	N	-
535	_	PU	NCMN	I_CLS	I_SENT	N	-
536	สภา	NN	NCMN	I_CLS	I_SENT	N	-
537	วิชาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
538	ฯ	PU	PUNC	I_CLS	I_SENT	N	-
539	_	PU	NCMN	I_CLS	I_SENT	N	-
540	กล่าว	VV	VACT	I_CLS	I_SENT	N	-
541	ว่า	CC	JSBR	I_CLS	I_SENT	N	-
542	_	PU	NCMN	I_CLS	I_SENT	N	-
543	ใน	PS	RPRE	I_CLS	I_SENT	N	-
544	ช่วง	NN	NCMN	I_CLS	I_SENT	N	-
545	_	PU	NCMN	I_CLS	I_SENT	N	-
546	10	NU	DCNM	I_CLS	I_SENT	N	-
547	_	PU	NCMN	I_CLS	I_SENT	N	-
548	ปี	CL	CMTR	I_CLS	I_SENT	N	-
549	ที่	CC	PREL	I_CLS	I_SENT	N	-
550	ผ่าน	VV	VSTA	I_CLS	I_SENT	N	-
551	มา	AV	XVAE	I_CLS	I_SENT	N	-
552	_	PU	VACT	I_CLS	I_SENT	N	-
553	กระทรวง	NN	NCMN	I_CLS	I_SENT	N	-
554	วิทยาศาสตร์	NN	NCMN	I_CLS	I_SENT	N	-
555	ฯ	PU	PUNC	I_CLS	I_SENT	N	-
556	ผลักดัน	VV	NCMN	E_CLS	I_SENT	N	-
557	ให้	CC	JSBR	B_CLS	I_SENT	N	-
558	เกิด	VV	VSTA	I_CLS	I_SENT	N	-
559	สภา	NN	NCMN	I_CLS	I_SENT	N	-
560	วิชาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
561	ฯ	PU	PUNC	E_CLS	I_SENT	N	-

562	กระทั่ง	CC	NCMN	B_CLS	B_SENT	Contingency.Cause.Result	-
563	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
564	ผล	NN	NCMN	I_CLS	I_SENT	N	-
565	สำเร็จ	VV	VSTA	I_CLS	I_SENT	N	-
566	ใน	PS	RPRE	I_CLS	I_SENT	N	-
567	ปัจจุบัน	NN	NCMN	I_CLS	I_SENT	N	-
568	_	PU	NCMN	I_CLS	I_SENT	N	-
569	เช่น	NN	RPRE	I_CLS	I_SENT	N	-
570	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
571	กับ	PS	RPRE	I_CLS	I_SENT	N	-
572	วิชาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
573	_	PU	NCMN	I_CLS	I_SENT	N	-
574	เช่น	CC	RPRE	I_CLS	I_SENT	N	-
575	_	PU	NCMN	I_CLS	I_SENT	N	-
576	แพทยสภา	NN	NCMN	I_CLS	I_SENT	N	-
577	และ	CC	JCRG	I_CLS	I_SENT	N	-
578	สภาวิศวกร	NN	NCMN	I_CLS	I_SENT	N	-
579	_	PU	NCMN	I_CLS	I_SENT	N	-
580	ซึ่ง	CC	PREL	I_CLS	I_SENT	N	-
581	ควบคุม	VV	VACT	I_CLS	I_SENT	N	-
582	ดูแล	VV	VACT	E_CLS	I_SENT	N	-
583	และ	CC	JCRG	B_CLS	I_SENT	Expansion.Conjunction	-
584	ส่งเสริม	VV	VACT	I_CLS	I_SENT	N	-
585	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
586	ประกอบ	VV	VSTA	I_CLS	I_SENT	N	-
587	วิชาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
588	ใน	PS	RPRE	I_CLS	I_SENT	N	-
589	สาขา	NN	NCMN	I_CLS	I_SENT	N	-
590	ของ	PS	RPRE	I_CLS	I_SENT	N	-
591	ตน	PR	NCMN	E_CLS	I_SENT	N	-

